,sim_T_s_in,obs_T1Ka,error_C,T1Ke_upper_air,T2A2_outer_interface,weather_T_a,weather_G_sol
2026-04-01 10:52:00,28.426136729379152,28.869599,-0.44346227062084864,30.80612,29.199768,31.5,766.0
2026-04-01 10:53:00,28.43639519526056,28.866947,-0.43055180473944077,30.822053,29.203739,31.6,793.0
2026-04-01 10:54:00,28.446576713593515,28.879546,-0.432969286406486,30.851604,29.226443,31.6,823.0
2026-04-01 10:55:00,28.456945887507686,28.895405,-0.43845911249231406,30.869039,29.245737,31.7,823.0
2026-04-01 10:56:00,28.467222609025328,28.909723,-0.4425003909746721,30.892965,29.248125,31.7,823.0
2026-04-01 10:57:00,28.47769784313317,28.917945,-0.44024715686682825,30.926403,29.267086,31.7,264.0
2026-04-01 10:58:00,28.4881923914686,28.928505,-0.4403126085314,30.922721,29.265117,31.7,264.0
2026-04-01 10:59:00,28.498165260081635,28.9308,-0.43263473991836676,30.948178,29.286002,31.7,264.0
2026-04-01 11:00:00,28.508546286279397,28.951335,-0.4427887137206028,30.978536,29.330321,31.7,807.0
2026-04-01 11:01:00,28.519179336724733,28.957509,-0.4383296632752689,31.004424,29.353189,31.7,810.0
2026-04-01 11:02:00,28.529811385242226,28.989545,-0.4597336147577735,31.022178,29.357308,31.7,810.0
2026-04-01 11:03:00,28.540381085810566,28.988262,-0.4478809141894331,31.048878,29.398066,31.7,841.0
2026-04-01 11:04:00,28.550790746936684,28.997126,-0.44633525306331734,31.033413,29.416744,31.8,835.0
2026-04-01 11:05:00,28.56060762629511,29.026516,-0.4659083737048917,31.065958,29.41601,31.8,835.0
2026-04-01 11:06:00,28.57095314888204,29.030887,-0.4599338511179596,31.076283,29.425996,31.9,835.0
2026-04-01 11:07:00,28.58129573324186,29.03311,-0.4518142667581415,31.117259,29.427419,31.9,287.0
2026-04-01 11:08:00,28.592175136566766,29.042695,-0.45051986343323236,31.140127,29.402619,32.0,299.0
2026-04-01 11:09:00,28.603081053809603,29.061745,-0.45866394619039497,31.177026,29.419525,32.0,299.0
2026-04-01 11:10:00,28.614153592743946,29.090069,-0.4759154072560534,31.187636,29.443232,32.0,835.0
2026-04-01 11:11:00,28.624929974013526,29.105058,-0.48012802598647397,31.215666,29.436084,32.1,820.0
2026-04-01 11:12:00,28.63573881898509,29.101933,-0.4661941810149095,31.215757,29.418135,32.2,817.0
2026-04-01 11:13:00,28.646162867807902,29.118858,-0.47269513219209713,31.240674,29.441115,32.2,817.0
2026-04-01 11:14:00,28.656871246759067,29.145157,-0.48828575324093393,31.259124,29.480649,32.2,791.0
2026-04-01 11:15:00,28.66753786432855,29.139537,-0.47199913567144947,31.274381,29.50345,32.3,768.0
2026-04-01 11:16:00,28.67812744451851,29.147685,-0.46955755548149014,31.289392,29.520222,32.3,793.0
2026-04-01 11:17:00,28.68860487961325,29.176882,-0.48827712038674775,31.295601,29.528718,32.3,809.0
2026-04-01 11:18:00,28.698920371034717,29.189044,-0.49012362896528217,31.313012,29.549492,32.3,817.0
2026-04-01 11:19:00,28.70949733827331,29.212233,-0.5027356617266925,31.344867,29.557025,32.3,817.0
2026-04-01 11:20:00,28.72043085977117,29.21997,-0.49953914022882984,31.367262,29.56589,32.3,817.0
2026-04-01 11:21:00,28.731236311605016,29.224527,-0.4932906883949819,31.373186,29.560041,32.3,817.0
2026-04-01 11:22:00,28.741953392588982,29.246731,-0.5047776074110182,31.415062,29.546954,32.2,817.0
2026-04-01 11:23:00,28.7530700736354,29.256199,-0.5031289263645995,31.414652,29.557381,32.1,789.0
