window,top_col,target_col,T_in_col,n,bias_C,mae_C,rmse_C,max_abs_error_C,sim_amp_C,obs_amp_C,amp_err_C,corr,score
C3_WINDOW,T1A,T3Kc,T1Ka,1623,-2.2412545888711795,2.2412545888711795,2.88265121375422,6.167560459654556,4.8807690195868645,8.042295,-3.161525980413135,0.5001152126358818,4.463414203960788
C3_WINDOW,T1Ta,T1Kc,T1Ka,1623,0.14057483003364107,1.5485852204842305,1.8176513791609545,4.181382115997245,19.260957989806627,13.879963,5.380994989806627,0.9922763058944937,4.508148874064268
C3_WINDOW,T3Ka,T1Tb,T1Ka,1623,-0.007028806456078517,1.6006401354350166,1.752491768208256,3.6421449758471596,6.516413027489762,12.036446999999999,-5.520033972510237,0.869529045777398,4.512508754463375
C3_WINDOW,T1Ta,T2Ka,T1Ka,1623,-0.5154262222208118,1.6556453138755192,1.876948977646537,3.552954351539668,19.260957990052304,13.968475999999995,5.292481990052309,0.9569385820552999,4.523189972672691
C3_WINDOW,T3Kc,T3Kd,T1Ka,1623,1.139729149063561,1.4887389118433834,1.8360055997877902,4.309957159178712,8.903470980128816,3.512979999999999,5.390490980128817,0.9958299404494002,4.531251089852199
C3_WINDOW,T3Ka,T2Kc,T1Ka,1623,-1.1182535415574906,1.4701031864484673,1.9449133776619247,4.802890975846651,6.516413027127555,11.737891000000001,-5.221477972872446,0.8604567782798964,4.5556523640981474
C3_WINDOW,T3Kc,T2Ka,T1Ka,1623,-1.4664696674316593,1.5650151752041637,2.0428260139749796,4.864985523983677,8.903470978886446,13.968475999999995,-5.065005021113549,0.9877890790770246,4.575328524531754
C3_WINDOW,T3Ke,T1Kd,T1Ka,1623,0.48560594527159173,1.421873023864541,1.6542108214374274,4.059262597197236,8.611106516437701,2.754522999999999,5.856583516437702,0.9628372514481648,4.582502579656278
C3_WINDOW,T2A,T2A2,T1Ka,1623,-1.6568006321899789,2.32632154430394,3.4209781911182406,9.055806691816258,24.942266653326612,27.326787999999997,-2.3845213466733846,0.9383482719866032,4.613238864454933
C3_WINDOW,T1Kd,T2Kd,T1Ka,1623,-0.8030525472514325,1.70001115328143,1.9812119602857035,3.9032172304895525,5.607119536383834,10.950058999999996,-5.342939463616162,0.7715611290297311,4.652681692093784
C3_WINDOW,T3Kd,T1Tb,T1Ka,1623,0.026226901380844703,1.5409550592901335,1.7111512419072008,3.6817120106310455,6.1490477482752794,12.036446999999999,-5.88739925172472,0.9088499617416065,4.654850867769561
C3_WINDOW,T3Kd,T2Kc,T1Ka,1623,-1.0849978337204869,1.4128977906900677,1.878790397763706,4.842458010630821,6.149047747843042,11.737891000000001,-5.588843252156959,0.9003187287882269,4.6732120238421855
C3_WINDOW,T3Ka,T1Kb,T1Ka,1623,-1.3343289129738982,1.7612278560216288,2.318922147191288,4.678547639820579,6.516413027021997,11.240527,-4.724113972978003,0.748367390435876,4.68097913368029
C3_WINDOW,T3Kd,T1Kb,T1Ka,1623,-1.3010732051370522,1.688028558052016,2.2181666117194454,4.373740920637147,6.149047747717361,11.240527,-5.091479252282639,0.8004119893080591,4.763906237860764
C3_WINDOW,T3Ke,T2Ka,T1Ka,1623,-1.5623924026528313,1.6334218858431961,2.1209964372316623,5.015734959485059,8.611106515518145,13.968475999999995,-5.3573694844818505,0.9955344854334829,4.7996811794725875
C3_WINDOW,T3Kc,T1Kd,T1Ka,1623,0.5815286804926437,1.5271844864999833,1.7755099871799083,4.207663159178711,8.90347098002377,2.754522999999999,6.14894798002377,0.9223444940510986,4.849983977191793
